Profile Username,Profile Full Name,Profile Followers,Profile Following,Profile Post Count,Follower Username,Follower Full Name,Follower Followers,Follower Following,Follower Post Count,Follower ID,Follower Profile Link,Follower Biography
artbasel,Art Basel,2508820,2047,5613,oceshots,Océane Ferreira　オセアネ　フェレラ,1366,3568,160,7667822255,https://www.instagram.com/oceshots/,"Paris 🇫🇷　２０２５年末の東京
写真家　プロセスとドラッグクイーン💃💖
🤼‍♀️ Prowrestling @clotheslinegirl 
💅 DragQueen"
artbasel,Art Basel,2508820,2047,5613,cm_gnc,Cm Gnc,397,1642,31,8421058,https://www.instagram.com/cm_gnc/,| Progressiste | Paname | Gourmet de profession | Blitzkrieg |
artbasel,Art Basel,2508820,2047,5613,lavitaebella.paris,Eleonora Pizzanelli,492,2440,182,46393676850,https://www.instagram.com/lavitaebella.paris/,"🇮🇹🇫🇷🇭🇺
Journalist 🔍Novellist✍️  Dress-Maker 👗 Actress 🎞
Fashion, cities, nature and Art lover ⚜️
@polarus.paris
Wake up, be awesome !!"
artbasel,Art Basel,2508820,2047,5613,_le_marechal,Le Maréchal,383,853,1,8307964,https://www.instagram.com/_le_marechal/,N/A
artbasel,Art Basel,2508820,2047,5613,maryseperreault,Maryse,624,215,5286,602056684,https://www.instagram.com/maryseperreault/,N/A
artbasel,Art Basel,2508820,2047,5613,museumaroundtheworld,Wanderlust museum traveller,49,41,58,61240910819,https://www.instagram.com/museumaroundtheworld/,Esploriamo il mondo attraverso l'arte e la storia dei musei🌍🎨 Scopri le meraviglie culturali che ci circondano e viaggia nel tempo con noi! 🏛️🌟
artbasel,Art Basel,2508820,2047,5613,fandf.capital,F&F Capital,1,41,0,67874770523,https://www.instagram.com/fandf.capital/,Munich based investment firm specialised in concentrated value investing for Family&Friends
artbasel,Art Basel,2508820,2047,5613,aesseiva,Alain Esseiva,48,90,36,5455545941,https://www.instagram.com/aesseiva/,N/A
artbasel,Art Basel,2508820,2047,5613,jvanparys001,J Van Parys,12,90,167,2108079434,https://www.instagram.com/jvanparys001/,N/A
artbasel,Art Basel,2508820,2047,5613,fabrizius2.de,Irina Marina Fabrizius,909,608,48,11058416798,https://www.instagram.com/fabrizius2.de/,Zwillings Künstlerinnen 🖌🎨😀😀
artbasel,Art Basel,2508820,2047,5613,linatoumit,N/A,119,299,0,68230529987,https://www.instagram.com/linatoumit/,N/A
artbasel,Art Basel,2508820,2047,5613,gangandthewool,Manuela Sosa,40833,2929,4327,4435950,https://www.instagram.com/gangandthewool/,"Barcelona + beyond
Creative direction.
Floral based services & Set design 
My book #floresparapensar"
artbasel,Art Basel,2508820,2047,5613,galiadani,Danee,631,2708,2019,1192654949,https://www.instagram.com/galiadani/,"☯ ""From a certain point on, there is no more turning back. That is the point that must be reached.""
FK ""The Zuraü Aphorisms"", 5."
artbasel,Art Basel,2508820,2047,5613,azav_io,N/A,32,1473,0,35836254402,https://www.instagram.com/azav_io/,N/A
artbasel,Art Basel,2508820,2047,5613,chiarakgdn,Chiara,721,712,18,2092732272,https://www.instagram.com/chiarakgdn/,Paris
artbasel,Art Basel,2508820,2047,5613,ben.com_1,N/A,538,4859,0,10940513460,https://www.instagram.com/ben.com_1/,"Benjamin Comenetz
VCU Creative Ad 2024"
artbasel,Art Basel,2508820,2047,5613,m.cavinati,M.Cavinati,1029,1102,174,21671252093,https://www.instagram.com/m.cavinati/,"Artista plástica - São Paulo, Brasil 🇧🇷🇧🇷 contato WhatsApp: 11974443508"
artbasel,Art Basel,2508820,2047,5613,edna_life,French Real Housewife,460,2221,82,2339394111,https://www.instagram.com/edna_life/,Full of Dreams // Follow me 🇫🇷
artbasel,Art Basel,2508820,2047,5613,liberato.arquitetura,Liberato & Co.,0,56,0,45469651353,https://www.instagram.com/liberato.arquitetura/,Arquitetura e Design
artbasel,Art Basel,2508820,2047,5613,pimouss_tattoo,Stéphanie,2472,1437,316,1544876185,https://www.instagram.com/pimouss_tattoo/,"🕉️ TATOUEUSE THÉRAPEUTIQUE 🕉️
•   ABSTRACTION CONTEMPORAINE 
•   RÉSIDENTE @pointbarre.studio  PARIS
•   FLASH | PROJET | REIKI 
•   🏳️‍🌈"
artbasel,Art Basel,2508820,2047,5613,chocoleon,N/A,131,722,89,1662333714,https://www.instagram.com/chocoleon/,N/A
artbasel,Art Basel,2509230,2048,5614,beghtedari,Bibi Eghtedari,589,700,252,189950346,https://www.instagram.com/beghtedari/,N/A
artbasel,Art Basel,2509230,2048,5614,mirimuntean,Miri Muntean,608,823,204,1283190994,https://www.instagram.com/mirimuntean/,N/A
artbasel,Art Basel,2509230,2048,5614,sophswhitehead,Sophie Whitehead,856,1842,8,383169811,https://www.instagram.com/sophswhitehead/,N/A
artbasel,Art Basel,2509230,2048,5614,keua__,Sara 👹,452,1343,19,1455729434,https://www.instagram.com/keua__/,"She rocks 
💋"
artbasel,Art Basel,2509230,2048,5614,koskasj,Jonathan Koskas,255,832,12,3683444995,https://www.instagram.com/koskasj/,N/A
artbasel,Art Basel,2509230,2048,5614,danielvanflores,Daniel flores,695,3003,5,269807775,https://www.instagram.com/danielvanflores/,Junior architect🇲🇽
artbasel,Art Basel,2509230,2048,5614,nesulosityart,Nes,463,174,4,12510900876,https://www.instagram.com/nesulosityart/,"@artbyform, Artist"
artbasel,Art Basel,2509230,2048,5614,jack_theys,j@ck,291,620,0,8949493953,https://www.instagram.com/jack_theys/,N/A
artbasel,Art Basel,2509230,2048,5614,aminebelll,Amine Bel,78,732,29,8669319994,https://www.instagram.com/aminebelll/,"Passionate about Painting , literature, music,  travelling...and exceptional people!!"
artbasel,Art Basel,2509230,2048,5614,mariaisabellaniado,Maria Isabel Laniado,2289,4836,313,3749290013,https://www.instagram.com/mariaisabellaniado/,N/A
artbasel,Art Basel,2509230,2048,5614,___khestane,N/A,243,1505,0,6825848063,https://www.instagram.com/___khestane/,N/A
artbasel,Art Basel,2509230,2048,5614,josephinedepennart,Josephine,158,2672,147,276962631,https://www.instagram.com/josephinedepennart/,Parisienne de ❤️ et Annécienne d’adoption 🏞. Créatrice de l’espace de coworking @carav_annecy 👩‍💻👨‍💻
artbasel,Art Basel,2509230,2048,5614,ale.de.la.cerda,Alejandra De La Cerda,275,478,220,4455797481,https://www.instagram.com/ale.de.la.cerda/,"Mamá 👦🏼🐶🐶
Amante de los Astros 🌜💫🪐 
Alma de Artista🎨
🗺️ Pupuya🔁Stgo
❤️de Yogui
@aledelacerda.arte
@espacio_conalma 
“Filosofía de Ovejas Negras”"
artbasel,Art Basel,2509230,2048,5614,telmalegrand,Telma🧃,658,568,24,1667051745,https://www.instagram.com/telmalegrand/,@courreges
artbasel,Art Basel,2509230,2048,5614,sana.h.f.mami,Sana,250,1355,15,231843553,https://www.instagram.com/sana.h.f.mami/,N/A
artbasel,Art Basel,2509230,2048,5614,ericachen1011,Hsuan-Yu Chen 萱瑜 ( Erica ),120,497,33,26934241,https://www.instagram.com/ericachen1011/,"Visual Artist based in Vienna 
- U N S T O P P A B L E -"
artbasel,Art Basel,2509230,2048,5614,eggelhoefer,Fabienne Eggelhoefer,801,383,723,4494634499,https://www.instagram.com/eggelhoefer/,N/A
artbasel,Art Basel,2509230,2048,5614,newtopmodeling,angel,37,2380,16,68454631556,https://www.instagram.com/newtopmodeling/,"fashion , modeling ,& photography"
artbasel,Art Basel,2509230,2048,5614,najmidinnizam,.,0,10,0,53540107774,https://www.instagram.com/najmidinnizam/,N/A
artbasel,Art Basel,2509230,2048,5614,caialeifsdotter,CAIA LEIFSDOTTER,19203,3423,1292,31918130,https://www.instagram.com/caialeifsdotter/,Handcrafted kitchens and cabinets - Tailormade interior and sculptural design.
artbasel,Art Basel,2509230,2048,5614,aleksbursac,N/A,430,1410,150,236887804,https://www.instagram.com/aleksbursac/,PhD @uoft
artbasel,Art Basel,2509230,2048,5614,bm_architecte,Emilie Bouscarle,1162,1718,73,5337839449,https://www.instagram.com/bm_architecte/,N/A
artbasel,Art Basel,2509230,2048,5614,el_relou,Eléonore R.,210,853,13,1526326934,https://www.instagram.com/el_relou/,N/A
artbasel,Art Basel,2509230,2048,5614,juno.inge,Inge Juno,51,168,9,58497537143,https://www.instagram.com/juno.inge/,backupprofil von Inge Juno @juno_inge
artbasel,Art Basel,2509230,2048,5614,nipa.clayware,nickipaepe.clayware,240,3294,81,52447268238,https://www.instagram.com/nipa.clayware/,"Slow Ceramics ▪︎ Handbuilt objects.
Send me DM for more info or requests."
artbasel,Art Basel,2509230,2048,5614,eloi_sevetre_,N/A,466,1835,9,339756149,https://www.instagram.com/eloi_sevetre_/,Demain l’Europe sera rouge et bleue🇨🇷⚜️
artbasel,Art Basel,2509230,2048,5614,ails_yo,** a i l s a **,418,2006,774,22002316,https://www.instagram.com/ails_yo/,all the things
artbasel,Art Basel,2509230,2048,5614,melissa.mde,Melissa,494,250,0,1827531740,https://www.instagram.com/melissa.mde/,Oi gente 🦋
